,patent,title,abstract,forward_div_backward_cousine,forward_cosine,backward_cosine,new_word,new_word_reuse,new_bigram,new_bigram_reuse,new_trigram,new_trigram_reuse,new_word_comb,new_word_comb_reuse
5630815,9971564,Memristor-based adders using memristors-as-drivers (MAD) gates,"Memristor-based adders using memristors-as-drivers (MAD) gates. As a result of employing MAD gates in memristor-based adders, such as ripple carry adders, carry select adders, conditional sum adders and carry lookahead adders, the number of delay steps may be less than half than the number of delay steps required in traditional CMOS implementations of adders. Furthermore, by using MAD gates, memristor-based adders can be implemented with less complexity (e.g., fewer memristors and drivers). As a result, by the memristor-based adders using MAD gates, the speed and complexity of a wide variety of arithmetic operations is improved.",0.0,0.0,0.028101308,0,0,0,0,0,0,45,45
5631590,9972343,Multi-step validation of wakeup phrase processing,"Various embodiments describe a multi-step process for determining whether the keyword has been spoken. The first tier uses an onboard digital signal processor (DSP) to process converted audio signals. If the DSP analysis cannot confirm the keyword due to noise in the signal, a second tier of processing may use an applications processor (AP) and a more stringent audio filter to try to verify the keyword. If the AP analysis cannot confirm the keyword, a third tier of processing may use server side processor and an even more stringent audio filter to try to verify the keyword. Certain signal to noise ratios (SNRs) of the detected and converted audio signal are used to decide when and if to try the second and third tier of processing.",0.0,0.0,0.044279117,0,0,0,0,0,0,11,11
5631628,9972381,Memory with output control,"An apparatus, system, and method for controlling data transfer to an output port of a serial data link interface in a semiconductor memory is disclosed. In one example, a flash memory device may have multiple serial data links, multiple memory banks and control input ports that enable the memory device to transfer the serial data to a serial data output port of the memory device. In another example, a flash memory device may have a single serial data link, a single memory bank, a serial data input port, a control input port for receiving output enable signals. The flash memory devices may be cascaded in a daisy-chain configuration using echo signal lines to serially communicate between memory devices.",0.0,0.0,0.060352601,0,0,0,0,0,0,32,32
5631942,9972698,Fabricating large area multi-tier nanostructures,"Methods for fabricating and replicating self-aligned multi-tier nanoscale structures for a variety of cross-sectional geometries. These methods can utilize a single lithography step whereby the need for alignment and overlay in the process is completely eliminated thereby enabling near-zero overlay error. Furthermore, techniques are developed to use these methods to fabricate self-aligned nanoscale multi-level/multi-height patterns with various shapes for master templates, replica templates and nanoimprint based pattern replication. Furthermore, the templates can be used to pattern multiple levels in a sacrificial polymer resist and achieve pattern transfer of the levels into a variety of substrates to form completed large area nanoelectronic and nanophotonic devices using only one patterning step.",0.0,0.0,0.024077404,0,0,1,2,0,0,39,42
5631943,9972699,Fabricating large area multi-tier nanostructures,"Methods for fabricating and replicating self-aligned multi-tier nanoscale structures for a variety of cross-sectional geometries. These methods can utilize a single lithography step whereby the need for alignment and overlay in the process is completely eliminated thereby enabling near-zero overlay error. Furthermore, techniques are developed to use these methods to fabricate self-aligned nanoscale multi-level/multi-height patterns with various shapes for master templates, replica templates and nanoimprint based pattern replication. Furthermore, the templates can be used to pattern multiple levels in a sacrificial polymer resist and achieve pattern transfer of the levels into a variety of substrates to form completed large area nanoelectronic and nanophotonic devices using only one patterning step.",0.0,0.0,0.044318266,0,0,0,0,0,0,53,53
5634385,9975154,Drain cleaner,"A drain cleaner includes a handle assembly with a grip, a motor supported by the handle assembly, and a shroud coupled to and extending forwardly from the handle assembly. The shroud includes a closed end facing the handle assembly and an open end facing away from the handle assembly. The drain cleaner also includes a drum assembly rotatably coupled to the handle assembly and positioned within the shroud. The drum assembly is operable to be rotated by the motor relative to the handle assembly and the shroud. The drain cleaner further includes a flexible cable stored within the drum assembly. The drum assembly encloses the flexible cable.",0.0,0.0,0.027185937,0,0,0,0,0,0,0,0
5635114,9975886,Potassium channel modulators,"Provided are compounds of the formula:and pharmaceutically acceptable salts and compositions thereof, which are useful for treating a variety of diseases, disorders or conditions, associated with potassium channels.",0.0,0.0,0.017524175,0,0,0,0,0,0,0,0
5637514,9978294,Modular display panel,"Embodiments of the present invention relate to integrated modular display panels. In one embodiment, modular display panel includes a a shell with a first thermally conductive material, a printed circuit board disposed in the shell, and a plurality of LEDs attached to a first side of the printed circuit board. A driver circuit is disposed in the shell and coupled to the plurality of LEDs from a second side of the printed circuit board. The panel further includes a power supply unit for powering the LEDs. The printed circuit board are disposed between the power supply unit and the plurality of LEDs. A second thermally conductive material is disposed between the power supply unit and an outer back side of the panel. A protective structure is disposed over the first side of the printed circuit board, where a display side of the panel, opposite the outer back side, is waterproof.",0.0,0.0,0.052658487,0,0,0,0,0,0,1,1
5639887,9980677,System for estimating fractional fat content of an object,"A system for estimating fractional fat content of an object of interest. An energy emitter is used to direct an energy signal toward the region of interest, wherein the region of interest has an object of interest, a reference with known properties, and a boundary area with one or more boundary locations between the object of interest and the reference. Next, a plurality of thermoacoustic or ultrasonic transducers is used to receive a plurality of thermoacoustic bipolar signals from the one or more boundary locations, wherein the thermoacoustic bipolar signals are induced by the energy signal. A machine configured to accept data from the energy emitter and the plurality of thermoacoustic or ultrasonic transducers and calculate a fat concentration that is a function of a difference between two peaks of the thermoacoustic bipolar signal at each respective boundary location and a distance or distances between each respective boundary location.",0.0,0.0,0.038685869,0,0,0,0,0,0,1,1
5640624,9981416,Extruder with static mixer injector,"Apparatus for injection of fluid into an extruder is provided, including a static mixer section with a pipe assembly coupled with the static mixer outlet and leading to the extruder barrel; the pipe assembly outlet and barrel injection opening have diameters less than the maximum internal diameter of the static mixer casing. The invention greatly simplifies the fluid injection apparatus used with extruders, while giving more efficient absorption of thermal energy with a minimum of environmental contamination, and the ability to inject multiple streams into the extruder.",0.0,0.0,0.021356486,0,0,0,0,0,0,0,0
5641091,9981887,Synthesis of phenylethynylbenzenes,A method of: reacting a dihydroxybenzene with bromine to form a bromodihydroxybenzene; reacting the bromodihydroxybenzene with trifluoromethanesulfonyl chloride or trifluoromethanesulfonic anhydride to form a bromotrifluoromethanesulfonatobenzene; and reacting the bromotrifluoromethanesulfonatobenzene with phenylacetylene to form a phenylethynylbenzene.,0.0,0.0,0.0032158736,0,0,0,0,0,0,74,74
5641633,9982432,Curb wall forming apparatus and method of forming a curb wall,"Various embodiments of the present disclosure provide a curb wall forming apparatus and method for forming a curb wall without causing damage to the adjacent concrete floor. In various embodiments, the curb wall forming apparatus includes one or more floor plates, one or more curb side wall forming panel supports, one or more stanchions, one or more end plates, one or more wall attachment plates, and one or more curb side wall forming panels which are used together to enable a curb wall to be formed. These components can be used together to enable a curb wall to be formed on a floor adjacent to an upstanding wall without causing damage to the wall or the area of the floor adjacent to the formed curb wall. The floor plates, the curb side wall forming panel supports, the stanchions, the end plates, and the wall attachment plates remain as part of the formed curb wall.",0.0,0.0,0.021802764,0,0,0,0,0,0,0,0
5641679,9982479,Gate having four pins and stairway post adapter,"A gate apparatus that includes a gate, an elongate member or gate base for the ends of the gate, and a stairway post adapter such that a wooden stairway post can serve as a base for a gate without harming the wood of the stairway post. The stairway post adapter includes a vertical or longitudinally running channel for receiving the gate base, a horizontally or laterally extending channel for receiving a strap, and a recess or receptor or face for confronting a section of a stairway post. The gate base includes an upper and lower eyelet. Each of the ends of the gate includes upper and lower pins for engaging the upper and lower eyelets of the gate bases. On the hinge side of the gate, the pins are relatively long and remain in the eyelets as the gate is lifted and swung. On the latch side of the gate, the pins are relatively short such that that latch side of the gate can be lifted and disengaged from the eyelets and then swung open. The gate is extendable and retractable in length, and is reversible.",0.0,0.0,0.023816332,0,0,0,0,0,0,2,2
5642068,9982870,Illuminating device and methods for making the same,"An illuminating device includes an insulative housing, at least two electrodes and a light source. The insulative housing has opposite front and rear surfaces and is formed with at least two through holes. Each of the through holes is defined by a hole wall and penetrates the front and rear surfaces. Each of the electrodes includes a first conductive segment formed proximate the front surface, a second conductive segment formed proximate the rear surface, and a connecting segment formed inside a respective one of the through holes and interconnecting electrically the first and second conductive segments. The light source is disposed on the front surface and includes first and second connecting terminals each being electrically coupled to the first conductive segment of a corresponding one of the electrodes.",0.0,0.0,0.057878602,0,0,0,0,0,0,0,0
5642152,9982954,Extreme environment heat exchanger,"The heat exchanger (10) includes a ceramic matrix composite (12) (stable at temperatures up to 1,650ÃÂ° C.) surrounding and defining a hot fluid conduit (14). A hardenable material (18) having a high thermal conductivity is formed into a heat transfer layer (16) surrounding the ceramic matrix composite (12). A metal pipe (20) is coextensive with the heat transfer layer (16) and defines at least a portion (22) of at least one cool fluid passage (24, 34, 54) defined adjacent to and in heat exchange relationship with the heat transfer layer (16) so that a fluid passing through the cool fluid passage (24, 34, 54) absorbs heat passing through the heat transfer layer (16) from the hot fluid passing through the hot fluid conduit (14).",0.0,0.0,0.041584712,0,0,0,0,0,0,0,0
5642879,9983687,Gesture-controlled augmented reality experience using a mobile communications device,"A method for producing a gesture-controlled augmented reality experience using a first mobile communications device includes receiving a motion sensor input on a motion sensor input modality of the first mobile communications device, calculating a trajectory of a camera of the first mobile communications device in response to the received motion sensor input, receiving a visual input captured by the camera of the first mobile communications device, translating a gesture of a user into a set of quantified values based on the received visual input and the calculated trajectory of the camera, and controlling an augmented reality object within a three-dimensional virtual environment in response to a substantial match between the set of quantified values and a set of predefined values.",0.0,0.0,0.056978397,0,0,0,0,0,0,68,68
5643750,9984563,Method and device for controlling subordinate electronic device or supporting control of subordinate electronic device by learning IR signal,"A method for controlling a subordinate electronic device by learning an IR signal is provided. An electronic control device acquires control signal induction information corresponding to an identifier of the specific IR signal upon acquiring a specific IR signal. Alternatively, the electronic control device may support an electronic control device of another space such that the electronic control device acquires the control signal induction information corresponding to the identifier of the specific IR signal. The electronic control device generates a specific IR signal by using the acquired control signal induction information, if a user of a predetermined space or another space intends to control a specific subordinate electronic device. The database acquires a plurality of IR signals in a first space to an n-th space, sorts IR signals not overlapping among the plurality of IR signals, and manages the control signal induction information corresponding to each IR signal not overlapping.",0.0,0.0,0.058177307,0,0,0,0,0,0,14,14
5643790,9984603,Modular display panel,"Embodiments of the present invention relate to modular display panels. In one embodiment, a modular display panel includes a printed circuit board, a shell, a plurality of LEDs, a power supply, and a heat conducting structure. The LEDs are attached to a first side of the printed circuit board. The shell contacts an opposite second side of the printed circuit board. The shell includes a back surface that includes an outer back surface of the panel. A driver circuit is disposed in the shell. The sidewalls of the shell include plastic. The printed circuit board is disposed between the power supply and the LEDs. The power supply includes a power converter for converting alternating current (AC) power to direct current (DC) power. The heat conducting structure is disposed between the power supply and the back surface of the shell. The modular display panel is sealed to be waterproof.",0.0,0.0,0.041655421,0,0,0,0,0,0,0,0
5644158,9984974,Method for fabricating semiconductor device having a patterned metal layer embedded in an interlayer dielectric layer,"A method for fabricating semiconductor device first includes providing a substrate and a shallow trench isolation (STI) in the substrate, in which the substrate includes a first metal gate and a second metal gate thereon, a first hard mask on the first metal gate and a second hard mask on the second metal gate, and a first interlayer dielectric (ILD) layer around the first metal gate and the second metal gate. Next, the first hard mask and the second hard mask as mask are utilized to remove part of the first ILD layer for forming a recess, and a patterned metal layer is formed in the recess and on the STI.",0.0,0.0,0.040043399,0,0,0,0,0,0,0,0
5644494,9985312,"Non-aqueous electrolytic solution, secondary battery, battery pack, electric vehicle, electric power storage system, electric power tool, and electronic apparatus","A secondary battery includes: a cathode; an anode; and non-aqueous electrolytic solution including a cyclic ether compound that includes a skeleton and one or more substituent groups introduced into the skeleton. The skeleton includes one or more four-or-more-membered oxygen-containing rings. The one or more substituent groups each are a monovalent group represented by Formula (1).Ã¢ÂÂXÃ¢ÂÂOÃ¢ÂÂRÃ¢ÂÂÃ¢ÂÂ(1)(X is one of a divalent chain saturated hydrocarbon group, a halide group thereof, and nothing. R is one of a monovalent chain saturated hydrocarbon group, etc. At least one of one or more Rs includes one or more of the monovalent chain unsaturated hydrocarbon group, the monovalent cyclic unsaturated hydrocarbon group, the monovalent oxygen-containing cyclic unsaturated hydrocarbon group, the halide group thereof, and the monovalent group obtained by bonding two or more thereof, and includes a carbon-carbon multiple bond (one of Ã¢ÂÂCÃ¢ÂÂCÃ¢ÂÂ and Ã¢ÂÂCÃ¢ÂÂ¡CÃ¢ÂÂ) bonded to an ether bond (Ã¢ÂÂOÃ¢ÂÂ).)",0.0,0.0,0.019097451,0,0,0,0,0,0,16,16
5644825,9985644,Digital to-time converter and method therof,"A DTC (digital-to-time converter) includes: an inverter configured to receive an input clock at an input node and output an output clock at an output node, and a variable source degeneration network controlled by a digital word, wherein the inverter includes a transistor with a gate terminal connected to the input node, a drain terminal coupled to the output node, and a source terminal connected to the variable source degeneration network, and the variable source degeneration network includes a parallel connection of a resistor and a digitally-controlled capacitor of a capacitance controlled by the digital word.",0.0,0.0,0.048107129,0,0,0,0,0,0,24,24
5645432,9986254,Tiling in video encoding and decoding,"Implementations are provided that relate, for example, to view tiling in video encoding and decoding. A particular method includes accessing a video picture that includes multiple pictures combined into a single picture (826), accessing information indicating how the multiple pictures in the accessed video picture are combined (806, 808, 822), decoding the video picture to provide a decoded representation of at least one of the multiple pictures (824, 826), and providing the accessed information and the decoded video picture as output (824, 826). Some other implementations format or process the information that indicates how multiple pictures included in a single video picture are combined into the single video picture, and format or process an encoded representation of the combined multiple pictures.",0.0,0.0,0.018289408,0,0,0,0,0,0,0,0
5645678,9986503,Systems and methods for adapting operation of mobile and fixed nodes in a network of moving things,"Communication network architectures, systems and methods for supporting a network of mobile nodes. As a non-limiting example, various aspects of this disclosure provide communication network architectures, systems, and methods for supporting dynamically re-configurable and adaptable network devices in a communication network comprising a complex array of both static and moving communication nodes (e.g., the Internet of moving things).",0.0,0.0,0.048926592,0,0,0,0,0,0,0,0
5642173,9982975,Arrow shaft having a reinforced nock end,"An arrow shaft having a reinforced nock end includes an arrow shaft and a carbon fiber tube retained in a nock end of the arrow shaft. An end of the carbon fiber tube may be flush with the nock end of the arrow shaft or be inserted to a depth to provide clearance for a shaft of an arrow nock. The carbon fiber tube is secured to an inside perimeter of the arrow shaft with any suitable bonding substance. A length of the carbon fiber tube is at least 1.5 inches long, but no longer than 45% of a length of an arrow shaft.",0.16106625190431942,0.0015125551,0.0093908878,0,0,0,0,0,0,0,0
914522,5226925,Composition of matter for allophanate encapsulation in an aromatic-aliphatic, A composition of matter comprising a mixture of: PA0 a) p-nonyl-co-p-phenylcalix[8]arene monoallophanate; PA0 b) p-nonyl-co-p-phenylcalix[8]arene diallophanate; PA0 c) p-nonyl-co-p-phenylcalix[8]arene triallophanate; PA0 d) p-nonyl-co-p-phenylcalix[8]arene tetraallophanate; PA0 e) p-nonyl-co-p-phenylcalix[8]arene pentallophanate; PA0 f) p-nonyl-co-p-phenylcalix[8]arene hexaallophanate; PA0 g) p-nonyl-co-p-phenylcalix[8]arene heptaallophanate; and PA0 h) p-nonyl-co-p-phenylcalix[8]arene octaallophanate. ,0.2078564992010363,0.0002564764,0.0012339109,1,4,0,0,0,0,8,11
5634983,9975755,Membrane of amorphous carbon and MEMS including such a membrane,"A microelectromechanical system includes a membrane of amorphous carbon having a thickness between 1 nm and 50 nm, and for example between 3 nm and 20 nm.",0.24457465736104486,0.0011754113,0.0048059407,0,0,0,0,0,0,0,0
5533575,9873640,Method for drying spent filter media,"Disclosed is a process of stabilizing spent filter material that comprises mixing the filter media with a dry media to produce a composition having a moisture content that is sufficiently low to retard microbial growth. The composition comprises spent filter media and a dry material, and preferably comprises diatomaceous earth. Soil is treated by adding the composition as a top dressing, soil amendment, or the like.",0.25598186903701986,0.0025792792,0.010076023,0,0,0,0,0,0,0,0
5444181,9783651,Olefin polymerization method using barium ferrite-containing catalyst nanoparticles,"A method involving polymerizing ethylene in the presence of a catalyst composition containing BaFe12O19 nanoparticles, a zirconocene catalyst, and an alkylaluminoxane co-catalyst. A nanocomposite is formed by the polymerization, whereby the BaFe12O19 nanoparticles are dispersed in a matrix of polyethylene (PE), and the % crystallinity is lowered. The activity of the catalyst is increased in the presence of the BaFe12O19 nanoparticles.",0.26697812513806735,0.0015807841,0.0059210248,0,0,0,0,0,0,25,25
5640954,9981749,Parachute deployment system using decoupled tow and release lines,"A parachute system includes a parachute which is coupled to a rocket via a first load path, which includes a tow line, one or more upper parachute lines, and one or more lower parachute lines, and a second load path, which includes a release line. The rocket is configured to tow the parachute via the tow line. There is a lower parachute line restrainer which when released permits the lower parachute lines to extend to full length. There is also a release which is configured to open in the event a load switches from the first load path to the second load path; when the release is open, the parachute and the rocket are permitted to separate.",0.29650368353741297,0.0047946819,0.016170733,0,0,0,0,0,0,0,0
5574851,9915194,Twin scroll turbocharger in a variable displacement engine,"Methods and systems are provided for operating an engine with variable displacement engine (VDE) operation coupled to a twin scroll turbocharger. One method comprises directing exhaust from a first outer cylinder and a first inner cylinder of four cylinders to a first scroll of the twin scroll turbocharger, directing exhaust from a second outer cylinder and a second inner cylinder of the four cylinders to a second scroll of the twin scroll turbocharger, and during a first condition, firing all four cylinders with uneven firing.",0.3072849647471279,0.0041862749,0.013623429,0,0,0,0,0,0,0,0
5548938,9889099,Method and composition for enhancing milk production,"The present invention concerns a method of enhancing milk production by a ruminant that includes providing a feed that contains sorbitol and at least one additional feed component, and orally feeding the feed to the ruminant, the ruminant ingesting about 100 grams, or less, of sorbitol per day.",0.3078617456160551,0.0012082637,0.0039246958,0,0,0,0,0,0,0,0
5611539,9952154,Separated parallel beam generation for atom interferometry,An atomic interferometer and methods for measuring phase shifts in interference fringes using the same. The atomic interferometer has a laser beam traversing an ensemble of atoms along a first path and an optical components train with at least one alignment-insensitive beam routing element configured to reflect the laser beam along a second path that is anti-parallel with respect to the first laser beam path. Any excursion from parallelism of the second beam path with respect to the first is rigorously independent of variation of the first laser beam path in yaw parallel to an underlying plane.,0.3096708490817146,0.0037450264,0.012093571,0,0,0,0,0,0,71,71
5561286,9901537,Hair color stain protector and method of use,"A hair color stain protector formula, having by volume about 9% cocos nucifera oil; about 1.25% candililla wax; about 40.8% Kahl VegoJelly 7036PLUS; about 40% floraesters; about 7% joboba oil; about 1.6% shaebutter; and about 0.35% lavender oil.",0.3174867033861547,0.0011154441,0.0035133569,0,0,0,0,0,0,46,46
5610605,9951219,"Bleed resistant, oil-extended olefin block copolymer composition with surface-active agent","The present disclosure provides an oil-extended olefin block copolymer composition. The oil-extended olefin block copolymer composition includes an olefin block copolymer, an oil, and a surface-active agent and may optionally include an olefin-based polymer. The oil-extended olefin block copolymer composition advantageously exhibits reduced, or no, oil-bleed.",0.3193852974227155,0.0025677057,0.0080395238,0,0,0,0,0,0,8,8
5550209,9890383,Antisense design,A novel class of pharmaceuticals which comprises a Locked Nucleic Acid (LNA) which can be used in antisense therapy. These novel oligonucleotides have improved antisense properties. The novel oligonucleotides are composed of at least one LNA selected from beta-D-thio/amino-LNA or alpha-L-oxy/thio/amino-LNA. The oligonucleotides comprising LNA may also include DNA and/or RNA nucleotides.,0.3209656430291696,0.0024224075,0.0075472486,0,0,0,0,0,0,3,6
5613117,9953738,Electroconductive resin composition and molded product thereof,An electroconductive resin composition and a molded product thereof. The electroconductive resin includes 100 parts by weight of a thermoplastic polymer resin; 0.5 to 5 parts by weight of a carbon nanotube aggregate formed of a plurality of carbon nanotubes having an average outer diameter of 8 to 50 nm and an average inner diameter that is 40% or more of the average outer diameter; and 5 to 15 parts by weight of carbon black.,0.32491169789965263,0.0041612913,0.012807453,0,0,0,0,0,0,2,2
5589730,9930182,Media server interaction in conferencing,"A method for managing callers into a conference system having a specific conferee limit for servers has steps as follow: for a first caller over the limit for a first conference server, the first caller electing a first conference, establishing a first tie line to a second conference server, and placing the first caller in a continuation of the first conference in the second conference server, for a subsequent caller over the limit, electing to join the first conference, placing the subsequent caller in the continuation in the second conference server, and for a subsequent caller electing to join a conference other than the first conference, determining that there is a listener in the first conference, moving the listener to the continuation in the second conference server, and accommodating the subsequent caller in the first conference server in the conference elected, preserving the single tie line.",0.3270537522774151,0.0020531735,0.0062777861,0,0,0,0,0,0,3,3
5543793,9883923,Dental and endodontic filing materials and methods,"Disclosed are endodontic filling materials and methods. A method for filling a dental root canal may include providing a hydrosetting filling material and inserting the hydrosetting filling material into the dental root canal, the material setting in the root canal to form a biocompatible filling. The hydrosetting filling material comprises a hydrogel former and a filler. The hydrogel former is at least one of a reactive organic hydrogel formers, an inorganic hydrogel formers, and a non-reactive organic hydrogel formers, and the filler is at least one of a self-hardening and a non-hardening filler. Plural filling material precursor compositions that collectively contain hydrogel formers and fillers may be provided.",0.3349312300556105,0.0016207066,0.0048389235,0,0,0,0,0,0,17,17
5640470,9981261,Process for using a compact two-stage regenerator,A process and apparatus for combusting coke from catalyst two stages is disclosed. Catalyst and flue gas from a lower chamber ascends to an upper chamber to be roughly separated by swirl ducts extending from a combustion conduit. The swirl ducts may discharge into a container in the upper chamber.,0.3497212741313,0.0041690385,0.011921032,0,0,0,0,0,0,0,0
5405872,9745075,Portable fuel storage device,"A portable storage device to contain fuel, The device is designed to be relatively light-weight to allow for movement around a fueling facility, and to be delivered to the fueling facility through the air. The device includes a number of separate tanks each configured to contain fuel. A suspension protects the tanks by absorbing external forces that could occur in the event the device is dropped during air delivery.",0.3512776159419665,0.00655672,0.018665351,0,0,0,0,0,0,9,9
5522638,9862641,Fiber reinforced cementitious composition,"Disclosed herein is a fiber reinforced cementitious composition comprising a cementitious binder and at least one synthetic inorganic reinforcing fiber type, wherein the synthetic inorganic reinforcing fiber type comprises at least one of a man-made mineral fiber type such as basalt fibers, an aluminosilicate wool fiber type or an alkaline earth silicate wool fiber type.",0.3533404863666463,0.0023544726,0.0066634668,0,0,0,0,0,0,11,11
